Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Gardner Department of Public Works,50 Manca Dr,,Gardner,MA,01440,,978-630-8195,E,,Public,M-F 8am-4pm,,,,,,2,,,Non-Networked,,200-8,42.56202,-71.99696,2024-04-14,331147,2025-02-12 00:16:32 UTC,LG,,,2023-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lou Fusz Ford,2 Caprice Dr,,Chesterfield,MO,63005,,636-532-9955,E,,Public,"9am-8pm M, W, F; 9am-6pm T, Th; 9am-5pm Sat",,,,,,2,,,Non-Networked,,GPS,38.6708105,-90.6150258,2024-04-14,331273,2025-02-12 00:16:32 UTC,P,,,2022-01-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,UConn - Science 1 Building,25 King Hill Rd,,Storrs,CT,06269,,,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,GPS,41.807965,-72.260723,2024-04-14,331274,2025-04-29 14:36:15 UTC,SG,,,2024-03-13,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Sound Credit Union - Tesla Supercharger,1926 201st Pl SE,,Bothell,WA,98012,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,47.814223,-122.206093,2024-07-01,331345,2025-02-12 00:16:32 UTC,P,,,2024-03-21,,,,,TESLA,US,,,,Public,,public,,,BANK,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Park West - Tesla Supercharger,9744 W Northern Ave,,Peoria,AZ,85345,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,33.553083,-112.268412,2024-07-01,331346,2025-02-12 00:16:32 UTC,P,,,2024-03-21,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Parkside Plaza - Tesla Supercharger,1878  South Norfolk Street,,San Mateo,CA,94403,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,37.5543796,-122.293054,2024-07-01,331347,2025-02-12 00:16:32 UTC,P,,,2024-03-21,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Frontier Town Gateway - Tesla Supercharger,4010 Blue Ridge Rd,,North Hudson,NY,12855,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,43.95122442,-73.73421443,2024-07-01,331348,2025-02-12 00:16:32 UTC,P,,,2024-03-21,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Orangetown Shopping Center - Tesla Supercharger,6 Orangetown Shopping Center,,Orangeburg,NY,10962,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.044948,-73.954024,2024-07-01,331349,2025-02-12 00:16:32 UTC,P,,,2024-03-25,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lowe's Home Improvement - Tesla Supercharger,2365 25th St N,,St. Petersburg,FL,33713,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,20,,Tesla,https://www.tesla.com/supercharger,GPS,27.793354,-82.666803,2024-07-01,331350,2025-02-12 00:16:32 UTC,P,,,2024-03-25,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Birrieria Chalio - Tesla Supercharger,11300  Washington Boulevard,,Whittier,CA,90606,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,33.9710442,-118.071119,2024-07-01,331351,2025-02-12 00:16:32 UTC,P,,,2024-03-25,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Topaz Marketplace - Tesla Supercharger,14135  Main Street,,Hesperia,CA,92345,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,34.426364,-117.35463,2024-07-01,331352,2025-02-12 00:16:32 UTC,P,,,2024-03-26,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Burger King - Tesla Supercharger,2817  South El Camino Real,,San Mateo,CA,94403,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,37.54163,-122.30225,2024-07-01,331353,2025-02-12 00:16:32 UTC,P,,,2024-03-26,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Harbor Hotel Provincetown - Tesla Supercharger,698 Commercial St,,Provincetown,MA,02657,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,42.062305,-70.162497,2024-07-01,331354,2025-02-12 00:16:32 UTC,P,,,2024-03-26,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"Mahwah, NJ - Tesla Supercharger",280 NJ-17,,Mahwah,NJ,07430,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,41.090031,-74.155242,2024-07-01,331355,2025-02-12 00:16:32 UTC,P,,,2024-03-26,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Wawa - Tesla Supercharger,3190 PA-940,,Mt. Pocono,PA,18344,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,41.119912,-75.376356,2024-07-01,331356,2025-06-09 19:21:51 UTC,P,,,2024-03-26,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Valley Plaza Parkway - Tesla Supercharger,3485 Valley Plaza Pkwy,,Fort Mitchell,KY,41017,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,39.0334099,-84.534759,2024-07-01,331357,2025-02-12 00:16:32 UTC,P,,,2024-03-26,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CEFCO Convenience Store - Tesla Supercharger,905 N Broadway St,,Post,TX,79356,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,33.200244,-101.382514,2024-07-01,331358,2025-02-12 00:16:32 UTC,P,,,2024-03-26,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Liberty Beall Apartments Parking,365 E Liberty St,,Wooster,OH,44691,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,SWTCH,https://swtchenergy.com,GPS,40.7986209618542,-81.935172999171,2024-04-14,331360,2025-02-12 00:16:32 UTC,P,,,2024-03-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,$0.50 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Butterfield Condominium,10 Julia Ln,,Cold Spring,NY,10516,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,SWTCH,https://swtchenergy.com,GPS,41.4181995500218,-73.9493028454314,2024-04-14,331362,2025-02-12 00:16:32 UTC,P,,,2024-03-27,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,$2.00 per hour,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Lofts at Beacon,29 Mason Cir,,Beacon,NY,12508,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,10,,,SWTCH,https://swtchenergy.com,GPS,41.5130337599774,-73.9466347546431,2024-04-14,331363,2025-02-12 00:16:32 UTC,P,,,2024-03-27,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,$0.39 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Courtyard by Marriott Cape Cod,707 Lyannough Rd,,Hyannis,MA,02601,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,10,,,SWTCH,https://swtchenergy.com,GPS,41.6657744302307,-70.2940730567774,2024-04-14,331364,2025-02-12 00:16:32 UTC,P,,,2024-03-27,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,FPL EVolution - Panera Bread,7577 W Atlantic Ave,,Delray Beach,FL,33446,,833-919-0939,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,FPLEV,https://www.fpl.com/electric-vehicles/evolution.html,GPS,26.4546650421978,-80.1660042546533,2024-04-14,331365,2025-12-22 19:13:16 UTC,P,,,2024-03-27,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RESTAURANT,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,FPL EVolution - Hallandale Beach Shops,1011 W Hallandale Beach Blvd,,Hallandale Beach,FL,33009,,833-919-0939,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,FPLEV,https://www.fpl.com/electric-vehicles/evolution.html,GPS,25.9844755060534,-80.162499568421,2024-04-14,331366,2025-12-22 19:13:16 UTC,P,,,2024-03-27,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,NJ-400SYL-ENCL,400 Sylvan Ave,,Englewood Cliffs,NJ,07632,,833-539-5471,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT,,,,,4,,,Non-Networked,,200-8,40.87568,-73.95302,2024-05-09,331401,2025-02-12 00:16:32 UTC,P,,,2023-09-01,,,,,J1772,US,,,,Public,,public,,,RETAIL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,NJ-504LIV-NORW,504 Livingston St,,Norwood,NJ,07648,,833-539-5471,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT,,,,,4,,,Non-Networked,,200-8,40.99852,-73.95386,2024-05-09,331402,2025-02-12 00:16:32 UTC,P,,,2023-09-01,,,,,J1772,US,,,,Public,,public,,,RETAIL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,NJ-377SUM-EBRU,377 Summerhill Rd,,East Brunswick,NJ,08816,,833-539-5471,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT,,,,,4,,,Non-Networked,,200-8,40.40773,-74.38813,2024-04-14,331403,2025-02-12 00:16:32 UTC,P,,,2023-09-01,,,,,J1772,US,,,,Public,,public,,,PHARMACY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,NJ-102STA-EAAM,102 Star Dr,,Eastampton Township,NJ,08060,,833-539-5471,E,,Public,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT,,,,,4,,,Non-Networked,,200-8,40.00246,-74.74866,2024-04-14,331404,2025-02-12 00:16:32 UTC,P,,,2023-09-01,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CT-89MILL-DANB,89 Mill Plain Rd,,Danbury,CT,06811,,203-205-0800,E,,Public,24 hours daily; for guest use only,ANDROID_PAY APPLE_PAY CREDIT,,,,,4,,,Non-Networked,,200-8,41.39465,-73.51117,2024-05-09,331405,2026-04-09 15:37:50 UTC,P,,,2023-03-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,PF SJSU S Garage,1278 S 10th St,,San Jose,CA,95112,,833-479-7359,E,,Public - Card key at all times,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,26,4,,POWERFLEX,https://www.powerflex.com,200-8,37.32077,-121.86552,2024-11-06,331406,2026-03-04 16:44:56 UTC,P,,,2023-04-13,,,,,J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,COLLEGE_CAMPUS,,,,,,,$0.48 per kWh,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,HOJ L2 1,211 W Temple St,,Los Angeles,CA,90012,,833-479-7359,E,,Public - Credit card at all times,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,18,,,POWERFLEX,https://www.powerflex.com,GPS,34.0556408,-118.2426069,2024-04-14,331407,2026-03-04 16:44:56 UTC,LG,,,2024-03-21,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,$0.45 per kWh M-F; $0.30 per kWh Sat-Sun,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,USC LOT 5,1174 N State St,,Los Angeles,CA,90089,,833-479-7359,E,,Public - Credit card at all times,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,20,,,POWERFLEX,https://www.powerflex.com,GPS,34.058037,-118.2098211,2024-04-14,331408,2026-03-04 16:44:56 UTC,P,,,2024-03-21,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COLLEGE_CAMPUS,,,,,,,$0.45 per kWh M-F; $0.30 per kWh Sat-Sun,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,SAN MATEO GARAGE L2 1,8 2nd Ave,,San Mateo,CA,94401,,833-479-7359,E,,Public - Credit card at all times,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,12,,,POWERFLEX,https://www.powerflex.com,GPS,37.5636951,-122.3263994,2024-04-14,331409,2026-03-04 16:44:56 UTC,P,,,2024-03-21,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,$0.26 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,LACMA L2 1,5905 Wilshire Blvd,,Los Angeles,CA,90036,,833-479-7359,E,,Public - Credit card at all times,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,20,,,POWERFLEX,https://www.powerflex.com,GPS,34.0634984,-118.3585103,2024-04-14,331410,2026-03-04 16:44:56 UTC,LG,,,2024-03-21,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUSEUM,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,KP Foothill,3280 E Foothill Blvd,,Pasadena,CA,91107,,833-479-7359,E,,Public - Credit card at all times,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,20,,,POWERFLEX,https://www.powerflex.com,GPS,34.1497578,-118.0832456,2024-04-14,331411,2026-03-04 16:44:56 UTC,P,,,2024-03-21,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,$0.25 per kWh,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,Getty Scholar Housing,11781 Sunset Blvd,,Los Angeles,CA,90049,,833-479-7359,E,,Public - Credit card at all times,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,6,,,POWERFLEX,https://www.powerflex.com,GPS,34.1497578,-118.0832456,2024-04-14,331412,2026-03-04 16:44:56 UTC,P,,,2024-03-21,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,Getty Villa North L2,17985 Pacific Coast Hwy,,Malibu,CA,90265,,833-479-7359,E,,Public - Credit card at all times,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,43,,,POWERFLEX,https://www.powerflex.com,GPS,34.0416657,-118.56564,2024-04-14,331413,2026-03-04 16:44:56 UTC,P,,,2024-03-21,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,PF Sycuan Tribal Hall Kwaaypaay Rd,2 Kwaaypaay Rd,,El Cajon,CA,92019,,833-479-7359,E,,Public,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,11,,,POWERFLEX,https://www.powerflex.com,GPS,32.7882690429688,-116.827316979136,2024-04-14,331420,2026-03-04 16:44:56 UTC,LG,,,2023-09-27,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,PF System Property Pasadena,350 W Colorado Blvd,,Pasadena,CA,91105,,833-479-7359,E,,Public,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,20,,,POWERFLEX,https://www.powerflex.com,GPS,34.1454185,-118.1581791,2024-04-14,331421,2026-03-04 16:44:56 UTC,P,,,2024-03-04,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,PF Los Angeles County USC Lot 9,2051 Marengo St,,Los Angeles,CA,90033,,833-479-7359,E,,Public,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,20,,,POWERFLEX,https://www.powerflex.com,GPS,34.0559234596569,-118.209915132404,2024-04-14,331422,2026-03-04 16:44:56 UTC,LG,,,2024-02-06,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,$0.45 per kWh M-F; $0.30 per kWh Sat-Sun,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,PF Los Angeles County Lot 12 Zonal Ave,2042 Zonal Ave,,Los Angeles,CA,90089,,833-479-7359,E,,Public,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,20,,,POWERFLEX,https://www.powerflex.com,GPS,34.0591430664063,-118.206330675072,2024-04-14,331423,2026-03-04 16:44:56 UTC,LG,,,2024-02-06,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,$0.45 per kWh M-F; $0.30 per kWh Sat-Sun,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,PF SJSU North Garage,S 9th St,,San Jose,CA,95112,,833-479-7359,E,,Public,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,30,,,POWERFLEX,https://www.powerflex.com,GPS,37.3393594151774,-121.881309269221,2024-04-14,331424,2026-03-04 16:44:56 UTC,P,,,2024-03-03,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$0.48 per kWh,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,PF Kaiser Hospital Modesto,4601 Dale Road,,Modesto,CA,95356,,833-479-7359,E,,Public,24 hours daily,ACCOUNT_BALANCE CREDIT,,,,,10,16,,POWERFLEX,https://www.powerflex.com,GPS,37.70751953125,-121.053453967869,2024-05-09,331425,2026-03-04 16:44:56 UTC,P,,,2024-02-05,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,HOSPITAL,,,,,,,$0.13 per kWh,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,EVsmart - BGE - Edgewater Library,25 Stepneys Ln,,Edgewater,MD,21037,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,SWTCH,https://swtchenergy.com,GPS,38.9302844,-76.5579445,2026-01-13,331527,2026-02-02 23:16:24 UTC,P,,,2025-07-06,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,LIBRARY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,EVsmart - BGE - UMB Koesters Lot,650 W Lexington St,,Baltimore,MD,21201,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,10,,,SWTCH,https://swtchenergy.com,GPS,39.291692,-76.6261619,2026-01-13,331791,2026-02-02 23:16:24 UTC,P,,,2025-06-05,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,EVsmart - BGE - Openworks,1400 Greenmount Ave,,Baltimore,MD,21202,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,SWTCH,https://swtchenergy.com,GPS,39.3061384,-76.6089188,2026-01-13,331792,2026-02-02 23:16:24 UTC,P,,,2025-07-09,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,EVsmart - BGE - Orchard Beach Station,7549 Solley Rd,,Glen Burnie,MD,21060,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6,,,SWTCH,https://swtchenergy.com,GPS,39.1787328,-76.5501018,2026-01-13,331793,2026-02-02 23:16:24 UTC,P,,,2025-06-20,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"Franklin, NC - Tesla Supercharger",213 Franklin Plaza,,Franklin,NC,28734,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,35.163891,-83.392684,2024-07-01,331818,2025-02-12 00:16:32 UTC,P,,,2024-04-04,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"Melbourne, FL - Shoppes Drive - Tesla Supercharger",7201 Shoppes Dr,,Melbourne,FL,32940,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,28.233335,-80.720133,2024-07-01,331819,2025-02-12 00:16:32 UTC,P,,,2024-04-04,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,AM/PM - Tesla Supercharger,5025 Rhonda Rd,,Anderson,CA,96007,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.433622,-122.288766,2024-07-01,331820,2025-02-12 00:16:32 UTC,P,,,2024-04-04,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lynnfield Plaza - Tesla Supercharger,24 Broadway,,Lynnfield,MA,01940,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,42.505048,-71.015495,2024-07-01,331821,2025-02-12 00:16:32 UTC,P,,,2024-04-04,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"Hayward, CA - 249 W Jackson Street - Tesla Supercharger",249 W Jackson St,,Hayward,CA,94544,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,20,,Tesla,https://www.tesla.com/supercharger,GPS,37.65316,-122.090452,2024-07-01,331822,2025-02-12 00:16:32 UTC,P,,,2024-04-04,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Palms Station - Tesla Supercharger,981 US-98,,Destin,FL,32541,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,30.390389,-86.478806,2024-07-01,331824,2025-02-12 00:16:32 UTC,P,,,2024-04-04,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Wharf - Tesla Supercharger,23101 Canal Rd,,Orange Beach,AL,36561,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,30.29224,-87.627128,2024-07-01,331825,2025-02-12 00:16:32 UTC,P,,,2024-04-04,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
